ADATA AD2S800B2G5-R 2 GB DDR2 800MHz
ADATA AD2U800B1G5-RHS 1 GB DDR2 800MHz
ADATA AD3S1066B2G7-R 2 GB DDR3 1066MHz
ADATA AD3S1333B2G9-R 2 GB DDR3 1333MHz
ADATA AD3U1333B2G9-DRH 4 GB DDR3 1333MHz
ADATA AD3U1333C4G9-2 8 GB DDR3 1333MHz
ADATA AD3U1600W8G11-R 8 GB DDR3 1600MHz
ADATA AD4S213338G15-2 16 GB DDR4 2133MHz
ADATA AD4S2400316G17-2 32 GB DDR4 2400MHz
ADATA AD4S2400316G17-R 16 GB DDR4 2400MHz
ADATA AD4S240038G17-2 16 GB DDR4 2400MHz
ADATA AD4S240038G17-R 8 GB DDR4 2400MHz
ADATA AD4S2666316G19-D 32 GB DDR4 2666MHz
ADATA AD4S266638G19-R 8 GB DDR4 2666MHz
ADATA AD4U2400W4G17-S 4 GB DDR4 2400MHz
ADATA AD4U266638G19-S 8 GB DDR4 2666MHz
ADATA ADDS1600W4G11-S 4 GB DDR3 1600MHz
ADATA AX4U2400316G16-DRG 32 GB DDR4 2400MHz
ADATA AX4U2400W4G16-DRG 8 GB DDR4 2400MHz
ADATA AX4U2666W4G16-DRG 8 GB DDR4 2666MHz
ADATA AX4U3000316G16-DRG 32 GB DDR4 3000MHz
ADATA AX4U3000W4G16-DGZ 8 GB DDR4 3000MHz
ADATA AX4U3000W4G16-QGZ 16 GB DDR4 3000MHz
ADATA AX4U3000W8G16-DGZ 16 GB DDR4 3000MHz
ADATA AX4U3000W8G16-QGZ 32 GB DDR4 3000MHz
ADATA AX4U3200W4G16-DGZ 8 GB DDR4 3200MHz
ADATA AX4U3200W4G16-QGZ 16 GB DDR4 3200MHz
ADATA AX4U3300W4G16-DGZ 8 GB DDR4 3300MHz
ADATA AX4U3300W4G16-QGZ 16 GB DDR4 3300MHz
ADATA AX4U3333W4G16-DGZ 8 GB DDR4 3333MHz
ADATA AX4U3333W4G16-QGZ 16 GB DDR4 3333MHz
ADATA Flame 4 GB DDR4 2400MHz
ADATA Gaming Series 1 GB DDR3 1600MHz
ADATA Gaming Series 2 GB DDR3 1600MHz
ADATA Gaming Series 4 GB DDR3 1333MHz
ADATA Gaming Series 4 GB DDR3 1600MHz
ADATA Gaming Series 6 GB DDR3 1600MHz
ADATA Plus Series 4 GB DDR3 1600MHz
ADATA Plus Series 6 GB DDR3 1600MHz
ADATA Premier 16 GB DDR4 2666MHz
ADATA Premier 8 GB DDR4 2400MHz
ADATA Premier 8 GB DDR4 2133MHz
ADATA Premier Series 16 GB DDR3 1600MHz
ADATA Premier Series 16 GB DDR3 1600MHz
ADATA Premier Series 16 GB DDR3 1333MHz
ADATA Premier Series 16 GB DDR3 1600MHz
ADATA Premier Series 4 GB DDR3 1333MHz
ADATA Premier Series 4 GB DDR3 1333MHz
ADATA Premier Series 4 GB DDR2 800MHz
ADATA Premier Series 8 GB DDR3 1600MHz
ADATA Premier Series 8 GB DDR3 1333MHz
ADATA Premier Series 8 GB DDR3 1333MHz
ADATA Supreme Series 2 GB DDR2 800MHz
ADATA Supreme Series 4 GB DDR3 1333MHz
ADATA Supreme Series 8 GB DDR3 1333MHz
Patriot Signature 4 GB DDR3 1333MHz
Patriot Signature 4 GB DDR3 1333MHz
Patriot Signature 4 GB DDR3 1600MHz
Patriot Signature 4 GB DDR3 1333MHz
Patriot Signature 4 GB DDR3 1600MHz
Patriot Signature 4 GB DDR3 1333MHz
Patriot Signature 4 GB DDR3 1333MHz
Patriot Signature 4 GB DDR2 800MHz
Patriot Signature 8 GB DDR3 1600MHz
Patriot Signature 8 GB DDR3 1600MHz
Patriot Signature 8 GB DDR2 800MHz
Patriot Signature 8 GB DDR3 1600MHz
Patriot Signature 8 GB DDR3 1333MHz
Patriot Signature 8 GB DDR3 1333MHz
Patriot Signature 8 GB DDR3 1333MHz
Patriot Signature 8 GB DDR3 1600MHz
Patriot Signature 8 GB DDR3 1333MHz
Patriot Signature 8 GB DDR3 1600MHz
Patriot Signature 8 GB DDR3 1600MHz
Patriot Signature 8 GB DDR3 1600MHz
Patriot Signature 8 GB DDR3 1333MHz
Patriot Signature Apple Line 8 GB DDR3 1600MHz
Patriot Signature Line 16 GB DDR4 2400MHz
Patriot Signature Line 16 GB DDR4 2400MHz
Patriot Signature Line 16 GB DDR4 2400MHz
Patriot Signature Line 16 GB DDR4 2133MHz
Patriot Signature Line 16 GB DDR4 2400MHz
Patriot Signature Line 2 GB DDR3 1333MHz
Patriot Signature Line 32 GB DDR4 2133MHz
Patriot Signature Line 4 GB DDR4 2400MHz
Patriot Signature Line 4 GB DDR3 1600MHz
Patriot Signature Line 4 GB DDR4 2400MHz
Patriot Signature Line 4 GB DDR3 1600MHz
Patriot Signature Line 4 GB DDR3 1333MHz
Patriot Signature Line 4 GB DDR4 2400MHz
Patriot Signature Line 4 GB DDR4 2400MHz
Patriot Signature Line 64 GB DDR4 3200MHz
Patriot Signature Line 8 GB DDR4 2400MHz
Patriot Signature Line 8 GB DDR3 1333MHz
Patriot Signature Line 8 GB DDR4 2400MHz
Patriot Signature Line 8 GB DDR4 2133MHz
Patriot Signature Line 8 GB DDR4 2400MHz
Patriot Signature Line 8 GB DDR4 2400MHz
Patriot Signature Line 8 GB DDR3 1333MHz
Patriot Signature Line 8 GB DDR4 2133MHz
Patriot Signature Line 8 GB DDR4 2666MHz
Patriot Signature Line 8 GB DDR4 2133MHz
Patriot Signature Premium 16 GB DDR4 2400MHz
Patriot Signature Premium 16 GB DDR4 2666MHz
Patriot Signature Premium 16 GB DDR4 2400MHz
Patriot Signature Premium 16 GB DDR4 2666MHz
Patriot Signature Premium 8 GB DDR4 2666MHz
Patriot Signature Premium 8 GB DDR4 2666MHz
Patriot Signature Premium 8 GB DDR4 2400MHz
Patriot Signature Premium 8 GB DDR4 2400MHz
Patriot Viper 16 GB DDR4 3400MHz
Patriot Viper 16 GB DDR3 1866MHz
Patriot Viper 3 16 GB DDR3 1866MHz
Patriot Viper 3 16 GB DDR3 1866MHz
Patriot Viper 3 16 GB DDR3 1866MHz
Patriot Viper 3 16 GB DDR3 1600MHz
Patriot Viper 3 16 GB DDR3 2133MHz
Patriot Viper 3 16 GB DDR3 1866MHz
Patriot Viper 3 16 GB DDR3 2133MHz
Patriot Viper 3 16 GB DDR3 1600MHz
Patriot Viper 3 16 GB DDR3 2133MHz
Patriot Viper 3 16 GB DDR3 1600MHz
Patriot Viper 3 16 GB DDR3 2133MHz
Patriot Viper 3 16 GB DDR3 2133MHz
Patriot Viper 3 16 GB DDR3 1600MHz
Patriot Viper 3 16 GB DDR3 1600MHz
Patriot Viper 3 16 GB DDR3 1866MHz
Patriot Viper 3 16 GB DDR3 1600MHz
Patriot Viper 3 16 GB DDR3 2400MHz
Patriot Viper 3 16 GB DDR3 1600MHz
Patriot Viper 3 16 GB DDR3 1600MHz
Patriot Viper 3 16 GB DDR3 1600MHz
Patriot Viper 3 32 GB DDR3 1600MHz
Patriot Viper 3 32 GB DDR3 1600MHz
Patriot Viper 3 32 GB DDR3 1600MHz
Patriot Viper 3 32 GB DDR3 1600MHz
Patriot Viper 3 32 GB DDR3 2133MHz
Patriot Viper 3 32 GB DDR3 2133MHz
Patriot Viper 3 32 GB DDR3 1866MHz
Patriot Viper 3 32 GB DDR3 1866MHz
Patriot Viper 3 4 GB DDR3 1600MHz
Patriot Viper 3 4 GB DDR3 1600MHz
Patriot Viper 3 8 GB DDR3 1866MHz
Patriot Viper 3 8 GB DDR3 1600MHz
Patriot Viper 3 8 GB DDR3 2400MHz
Patriot Viper 3 8 GB DDR3 1600MHz
Patriot Viper 3 8 GB DDR3 1600MHz
Patriot Viper 3 8 GB DDR3 2133MHz
Patriot Viper 3 8 GB DDR3 1600MHz
Patriot Viper 3 8 GB DDR3 2133MHz
Patriot Viper 3 8 GB DDR3 1600MHz
Patriot Viper 3 8 GB DDR3 2400MHz
Patriot Viper 3 8 GB DDR3 1866MHz
Patriot Viper 3 8 GB DDR3 1866MHz
Patriot Viper 3 8 GB DDR3 1600MHz
Patriot Viper 3 8 GB DDR3 1600MHz
Patriot Viper 3 8 GB DDR3 2133MHz
Patriot Viper 3 Black 16 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Black 16 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Black 16 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Black 16 GB DDR3 2133MHz
Patriot Viper 3 Low Profile Black 32 GB DDR3 2133MHz
Patriot Viper 3 Low Profile Black 32 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Black 32 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Black 32 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Black 8 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Black 8 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Black 8 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Black 8 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Black 8 GB DDR3 2133MHz
Patriot Viper 3 Low Profile Blue 16 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Blue 16 GB DDR3 2133MHz
Patriot Viper 3 Low Profile Blue 16 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Blue 16 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Blue 32 GB DDR3 2133MHz
Patriot Viper 3 Low Profile Blue 32 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Blue 32 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Blue 32 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Blue 8 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Blue 8 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Blue 8 GB DDR3 2133MHz
Patriot Viper 3 Low Profile Blue 8 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Blue 8 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Red 16 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Red 16 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Red 16 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Red 16 GB DDR3 2133MHz
Patriot Viper 3 Low Profile Red 32 GB DDR3 2133MHz
Patriot Viper 3 Low Profile Red 32 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Red 32 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Red 32 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Red 8 GB DDR3 1600MHz
Patriot Viper 3 Low Profile Red 8 GB DDR3 1866MHz
Patriot Viper 3 Low Profile Red 8 GB DDR3 2133MHz
Patriot Viper 3 Red 8 GB DDR3 1600MHz
Patriot Viper 3 Red 8 GB DDR3 1866MHz
Patriot Viper 4 16 GB DDR4 3200MHz
Patriot Viper 4 16 GB DDR4 3000MHz
Patriot Viper 4 16 GB DDR4 2400MHz
Patriot Viper 4 16 GB DDR4 3000MHz
Patriot Viper 4 16 GB DDR4 3400MHz
Patriot Viper 4 16 GB DDR4 2666MHz
Patriot Viper 4 16 GB DDR4 3733MHz
Patriot Viper 4 16 GB DDR4 2800MHz
Patriot Viper 4 16 GB DDR4 2400MHz
Patriot Viper 4 16 GB DDR4 2800MHz
Patriot Viper 4 16 GB DDR4 3200MHz
Patriot Viper 4 16 GB DDR4 2666MHz
Patriot Viper 4 32 GB DDR4 3000MHz
Patriot Viper 4 32 GB DDR4 2666MHz
Patriot Viper 4 32 GB DDR4 2400MHz
Patriot Viper 4 32 GB DDR4 3200MHz
Patriot Viper 4 32 GB DDR4 2800MHz
Patriot Viper 4 8 GB DDR4 2400MHz
Patriot Viper 4 8 GB DDR4 2666MHz
Patriot Viper 4 8 GB DDR4 2800MHz
Patriot Viper 4 8 GB DDR4 3000MHz
Patriot Viper 4 8 GB DDR4 2400MHz
Patriot Viper 4 8 GB DDR4 3600MHz
Patriot Viper 4 8 GB DDR4 3200MHz
Patriot Viper 4 Blackout 16 GB DDR4 3200MHz
Patriot Viper 4 Blackout 16 GB DDR4 3000MHz
Patriot Viper 4 Blackout 16 GB DDR4 3600MHz
Patriot Viper 4 Blackout 16 GB DDR4 4000MHz
Patriot Viper 4 Blackout 64 GB DDR4 3200MHz
Patriot Viper 4 Blackout 64 GB DDR4 3600MHz
Patriot Viper 4 Blackout 8 GB DDR4 3200MHz
Patriot Viper 4 Blackout 8 GB DDR4 3000MHz
Patriot Viper 4 GB DDR3 1333MHz
Patriot Viper 4 GB DDR2 1066MHz
Patriot Viper 4 GB DDR2 800MHz
Patriot Viper 4 GB DDR3 1866MHz
Patriot Viper 6 GB DDR3 1600MHz
Patriot Viper 6 GB DDR3 1333MHz
Patriot Viper 8 GB DDR3 2400MHz
Patriot Viper 8 GB DDR3 1866MHz
Patriot Viper Elite 16 GB DDR4 2800MHz
Patriot Viper Elite 16 GB DDR4 3000MHz
Patriot Viper Elite 16 GB DDR4 2666MHz
Patriot Viper Elite 16 GB DDR4 2400MHz
Patriot Viper Elite 16 GB DDR4 2133MHz
Patriot Viper Elite 16 GB DDR4 3200MHz
Patriot Viper Elite 16 GB DDR4 2400MHz
Patriot Viper Elite 16 GB DDR4 3000MHz
Patriot Viper Elite 16 GB DDR4 2666MHz
Patriot Viper Elite 16 GB DDR4 2666MHz
Patriot Viper Elite 16 GB DDR4 2666MHz
Patriot Viper Elite 16 GB DDR4 2666MHz
Patriot Viper Elite 16 GB DDR4 2400MHz
Patriot Viper Elite 16 GB DDR4 2400MHz
Patriot Viper Elite 16 GB DDR4 3200MHz
Patriot Viper Elite 32 GB DDR4 2800MHz
Patriot Viper Elite 32 GB DDR4 2666MHz
Patriot Viper Elite 8 GB DDR4 2666MHz
Patriot Viper Elite 8 GB DDR4 2133MHz
Patriot Viper Elite 8 GB DDR4 3200MHz
Patriot Viper Elite 8 GB DDR4 2666MHz
Patriot Viper Elite 8 GB DDR4 2400MHz
Patriot Viper Elite 8 GB DDR4 2400MHz
Patriot Viper Elite 8 GB DDR4 3200MHz
Patriot Viper Elite 8 GB DDR4 2133MHz
Patriot Viper Elite 8 GB DDR4 2400MHz
Patriot Viper Elite 8 GB DDR4 2800MHz
Patriot Viper Elite 8 GB DDR4 3000MHz
Patriot Viper Elite 8 GB DDR4 2666MHz
Patriot Viper Elite 8 GB DDR4 2800MHz
Patriot Viper Elite 8 GB DDR4 3000MHz
Patriot "Viper II 'Sector 5' Edition 4 GB" DDR3 2133MHz
Patriot "Viper II 'Sector 5' Edition 4 GB" DDR3 2400MHz
Patriot Viper II Sector 5 4 GB DDR3 1333MHz
Patriot Viper II Sector 5 4 GB DDR3 1600MHz
Patriot Viper II Sector 5 Edition 4 GB DDR3 2500MHz
Patriot Viper II Sector 7 Edition 12 GB DDR3 1333MHz
Patriot Viper II Sector 7 Edition 12 GB DDR3 1600MHz
Patriot Viper II Sector 7 Edition 12 GB DDR3 1600MHz
Patriot Viper II Sector 7 Edition 24 GB DDR3 1600MHz
Patriot Viper II Sector 7 Edition 24 GB DDR3 1333MHz
Patriot Viper II Sector 7 Edition 6 GB DDR3 1600MHz
Patriot Viper II Sector 7 Edition 6 GB DDR3 2000MHz
Patriot Viper II Sector 7 Edition 6 GB DDR3 1600MHz
Patriot Viper II ‘Sector 5’ Edition 8 GB DDR3 2000MHz
Patriot Viper II ‘Sector 7’ Edition 12 GB DDR3 2000MHz
Patriot Viper LED 16 GB DDR4 2666MHz
Patriot Viper LED 16 GB DDR4 2400MHz
Patriot Viper LED 8 GB DDR4 3000MHz
Patriot Viper RGB 16 GB DDR4 4133MHz
Patriot Viper RGB 16 GB DDR4 3200MHz
Patriot Viper RGB 16 GB DDR4 3200MHz
Patriot Viper RGB 16 GB DDR4 3000MHz
Patriot Viper RGB 16 GB DDR4 2666MHz
Patriot Viper RGB 16 GB DDR4 2666MHz
Patriot Viper RGB 16 GB DDR4 3600MHz
Patriot Viper RGB 16 GB DDR4 3000MHz
Patriot Viper RGB 16 GB DDR4 3600MHz
Patriot Viper SODIMM 16 GB DDR3 1600MHz
Patriot Viper SODIMM 4 GB DDR3 1600MHz
Patriot Viper SODIMM 8 GB DDR3 1600MHz
Patriot Viper SODIMM 8 GB DDR3 1600MHz
Patriot Viper Steel 16 GB DDR4 3733MHz
Patriot Viper Steel 16 GB DDR4 4133MHz
Patriot Viper Steel 16 GB DDR4 3200MHz
Patriot Viper Steel 16 GB DDR4 4400MHz
Patriot Viper Steel 16 GB DDR4 3600MHz
Patriot Viper Steel 16 GB DDR4 2666MHz
Patriot Viper Steel 16 GB DDR4 4000MHz
Patriot Viper Steel 16 GB DDR4 3000MHz
Patriot Viper Steel 16 GB DDR4 3200MHz
Patriot Viper Steel 16 GB DDR4 3000MHz
Patriot Viper Steel 16 GB DDR4 3866MHz
Patriot Viper Steel 32 GB DDR4 3200MHz
Patriot Viper Steel 32 GB DDR4 3000MHz
Patriot Viper Steel 64 GB DDR4 3600MHz
Patriot Viper Steel 8 GB DDR4 3200MHz
Patriot Viper Steel 8 GB DDR4 3000MHz
Patriot Viper Steel 8 GB DDR4 3200MHz
Patriot Viper Xtreme 12 GB DDR3 2000MHz
Patriot Viper Xtreme 12 GB DDR3 1600MHz
Patriot Viper Xtreme 4 GB DDR3 1600MHz
Patriot Viper Xtreme 4 GB DDR3 2000MHz
Patriot Viper Xtreme 4 GB DDR3 1600MHz
Patriot Viper Xtreme 4 GB DDR3 1600MHz
Patriot Viper Xtreme 6 GB DDR3 1600MHz
Patriot Viper Xtreme 6 GB DDR3 2000MHz
Patriot Viper Xtreme 8 GB DDR3 1600MHz
Patriot Viper Xtreme 8 GB DDR3 1866MHz
Patriot Viper Xtreme 8 GB DDR3 2000MHz
Patriot Viper Xtreme Division 4 16 GB DDR3 1866MHz
Patriot Viper Xtreme Division 4 16 GB DDR3 1600MHz
Patriot Viper Xtreme Division 4 8 GB DDR3 1866MHz
Patriot Viper Xtreme Series Division 2  16 GB n/aMHz
Patriot Viper Xtreme Series Division 2  4 GB n/aMHz
Patriot Viper Xtreme Series Division 2  4 GB n/aMHz
Patriot Viper Xtreme Series Division 2  8 GB n/aMHz
Patriot Viper Xtreme Series Division 2  8 GB n/aMHz
Patriot Viper Xtreme Series Division 4  16 GB n/aMHz
Patriot Viper Xtreme Series Division Vi 8 GB n/aMHz
SK hynix HMA451U6AFR8N-TF 4 GB DDR4 2133MHz
SK hynix HMA81GU6MFR8N-UH 8 GB DDR4 2400MHz
SK hynix HMT351U7BFR8A-H9 4 GB DDR3 1333MHz
SK hynix HMT41GU6MFR8C-PB 8 GB DDR3 1600MHz
Samsung Green 8 GB DDR4 2133MHz
Samsung M378A1K43CB2-CRC 8 GB DDR4 2400MHz
Samsung M378A2K43CB1-CTD 16 GB DDR4 2666MHz
Samsung M378B5173DB0-CK0 4 GB DDR3 1600MHz
Samsung M378B5273EB0-CK0 4 GB DDR3 1600MHz
Samsung M386A4G40DM0-CPB 32 GB DDR4 2133MHz
Samsung M386A8K40BM1-CRC4Q 64 GB DDR4 2400MHz
Samsung M386A8K40CM2-CVF 64 GB DDR4 2933MHz
Samsung M386B4G70DM0-CMA 32 GB DDR3 1866MHz
Samsung M386B4G70DM0-YK0 32 GB DDR3 1600MHz
Samsung M391A2K43BB1-CPB 16 GB DDR4 2133MHz
Samsung M391A2K43BB1-CRC 16 GB DDR4 2666MHz
Samsung M393A1G40DB0-CPB 8 GB DDR4 2133MHz
Samsung M393A1G40EB1-CPB 8 GB DDR4 2133MHz
Samsung M393A1G40EB1-CRC 8 GB DDR4 2400MHz
Samsung M393A1G43DB0-CPB0 8 GB DDR4 2133MHz
Samsung M393A2G40DB0-CPB 16 GB DDR4 2133MHz
Samsung M393A2G40EB1-CPB 16 GB DDR4 2133MHz
Samsung M393A2G40EB1-CRC 16 GB DDR4 2400MHz
Samsung M393A2K40CB2-CTD 16 GB DDR4 2666MHz
Samsung M393A2K40CB2-CVF 16 GB DDR4 2933MHz
Samsung M393A4K40BB0-CPB0 32 GB DDR4 2133MHz
Samsung M393A4K40BB1-CRC 32 GB DDR4 2400MHz
Samsung M393A4K40CB1-CRC 32 GB DDR4 2400MHz
Samsung M393A4K40CB1-CRC4Q 32 GB DDR4 2400MHz
Samsung M393A4K40CB2-CTD 32 GB DDR4 2666MHz
Samsung M393A4K40CB2-CVF 32 GB DDR4 2933MHz
Samsung M393A8G40MB2-CVF 64 GB DDR4 2933MHz
Samsung M393B1G70DB0-YK0 8 GB DDR3 1600MHz
Samsung M393B1G70QH0-CMA08 8 GB DDR3 1866MHz
Samsung M393B1G73DB0-YK0 8 GB DDR3 1600MHz
Samsung M393B1K70DH0-CK008/Q 8 GB DDR3 1600MHz
Samsung M393B1K70DH0-YH908 8 GB DDR3 1333MHz
Samsung M393B2G70BH0-CMAQ8M 16 GB DDR3 1866MHz
Samsung M393B2G70BH0-YH9 16 GB DDR3 1333MHz
Samsung M393B2G70DB0-CK0 16 GB DDR3 1600MHz
Samsung M393B2G70DB0-CMA 16 GB DDR3 1866MHz
Samsung M393B2G70DB0-YK0 16 GB DDR3 1600MHz
Samsung M393B5170FH0-CH9 4 GB DDR3 1333MHz
Samsung M471A4G43MB1 32 GB DDR4 2666MHz
Samsung M471B1G73CB0-CK0 16 GB DDR3 1600MHz
Samsung M471B5273DH0-CH9 4 GB DDR3 1333MHz
Samsung M471B5273DH0-CK0 4 GB DDR3 1600MHz
Samsung MV-2S1G4 1 GB DDR2 800MHz
Samsung MV-2S2G4/US 2 GB DDR2 800MHz
Samsung MV-2V1G4D/US 2 GB DDR2 800MHz
Samsung MV-2V2G4D/US 4 GB DDR2 800MHz
Samsung MV-3T2G3/US 2 GB DDR3 1600MHz
Samsung MV-3T2G3D/US 4 GB DDR3 1600MHz
Samsung MV-3T2G4/US 2 GB DDR3 1333MHz
Samsung MV-3T2G4D/US 4 GB DDR3 1333MHz
Samsung MV-3T4G3/US 4 GB DDR3 1600MHz
Samsung MV-3T4G3D/US 8 GB DDR3 1600MHz
Samsung MV-3T4G4/US 4 GB DDR3 1333MHz
Samsung MV-3T4G4D/US 8 GB DDR3 1333MHz
Samsung MV-3V2G3/US 2 GB DDR3 1600MHz
Samsung MV-3V2G3D/US 4 GB DDR3 1600MHz
Samsung MV-3V2G4D/US 4 GB DDR3 1333MHz
Samsung MV-3V4G3/US 4 GB DDR3 1600MHz
Samsung MV-3V4G3D/US 8 GB DDR3 1600MHz
Samsung MV-3V4G4D/US 8 GB DDR3 1333MHz
Samsung m378b5673eh1-cf8 2 GB DDR3 1066MHz
Silicon Power SP004GBLTU133N02 4 GB DDR3 1333MHz
Silicon Power SP004GBLTU160N02 4 GB DDR3 1600MHz
Silicon Power SP008GBLTU133N02 8 GB DDR3 1333MHz
Silicon Power SP008GBLTU160N02 8 GB DDR3 1600MHz
Silicon Power SP008GXLYU16ANDA 8 GB DDR3 1600MHz
Silicon Power SP008GXLYU18ANDA 8 GB DDR3 1866MHz
Silicon Power SP008GXLYU21ANDA 8 GB DDR3 2133MHz
Silicon Power SP008GXLYU24ANDA 8 GB DDR3 2400MHz
Silicon Power SP016GXLYU16ANDA 16 GB DDR3 1600MHz
Silicon Power SP016GXLYU18ANDA 16 GB DDR3 1866MHz
Silicon Power SP016GXLYU21ANDA 16 GB DDR3 2133MHz
Silicon Power SP016GXLYU24ANDA 16 GB DDR3 2400MHz
Silicon Power SU016GBLFU266B02NA 16 GB DDR4 2666MHz
Silicon Power SU016GBSFU240B02NA 16 GB DDR4 2400MHz
Silicon Power SU016GBSFU266B22NA 16 GB DDR4 2666MHz
Silicon Power SU016GLLTU160N22AC 16 GB DDR3 1600MHz
Silicon Power XPOWER Turbine 16 GB DDR4 3200MHz
Silicon Power XPOWER Turbine 16 GB DDR4 2666MHz
Silicon Power XPOWER Turbine 16 GB DDR4 4133MHz
Silicon Power XPOWER Turbine 16 GB DDR4 3600MHz
Silicon Power XPOWER Turbine RGB 16 GB DDR4 3200MHz
Silicon Power XPOWER Turbine RGB 32 GB DDR4 3200MHz
Silicon Power Xpower 8 GB DDR3 2400MHz
Super Talent F24EB16GS 16 GB DDR4 2400MHz
Super Talent W1333UB4GV 4 GB DDR3 1333MHz
Supermicro MEM-DR412L-SL02-LR26 128 GB DDR4 2666MHz
Supermicro MEM-DR416L-CV02-EU26 16 GB DDR4 2666MHz
Supermicro MEM-DR432L-HL01-ER26 32 GB DDR4 2666MHz
Team -Force Vulcan 16 GB DDR4 2400MHz
Team DARK PRO 16 GB DDR4 3200MHz
Team Dark 16 GB DDR4 3000MHz
Team Dark 16 GB DDR3 1600MHz
Team Dark 16 GB DDR3 2400MHz
Team Dark 16 GB DDR4 2400MHz
Team Dark 16 GB DDR3 1600MHz
Team Dark 16 GB DDR4 3000MHz
Team Dark 16 GB DDR4 3000MHz
Team Dark 16 GB DDR4 3000MHz
Team Dark 16 GB DDR4 2666MHz
Team Dark 8 GB DDR3 1600MHz
Team Dark 8 GB DDR3 1600MHz
Team Dark 8 GB DDR4 3200MHz
Team Dark 8 GB DDR3 1600MHz
Team Dark 8 GB DDR3 1600MHz
Team Dark 8 GB DDR4 2400MHz
Team Dark 8 GB DDR3 1600MHz
Team Dark 8 GB DDR4 2800MHz
Team Dark 8 GB DDR3 1600MHz
Team Dark 8 GB DDR3 1600MHz
Team Dark 8 GB DDR4 3000MHz
Team Dark 8 GB DDR3 1600MHz
Team Dark 8 GB DDR4 2800MHz
Team Dark Pro 16 GB DDR4 3200MHz
Team Dark Pro 16 GB DDR4 3000MHz
Team Dark Pro 16 GB DDR4 3200MHz
Team Dark Pro 16 GB DDR4 3000MHz
Team Dark Pro 16 GB DDR4 3333MHz
Team Dark Pro 8 GB DDR4 3333MHz
Team Dark Pro 8 GB DDR4 3000MHz
Team Dark Pro 8 GB DDR4 3200MHz
Team Dark Series 16 GB DDR3 1600MHz
Team Dark Series 8 GB DDR3 1866MHz
Team Dark Series 8 GB DDR3 1600MHz
Team Delta 16 GB DDR4 2400MHz
Team Delta 16 GB DDR4 3000MHz
Team Delta 8 GB DDR4 2400MHz
Team Elite 16 GB DDR3 1600MHz
Team Elite 16 GB DDR4 2133MHz
Team Elite 16 GB DDR4 2400MHz
Team Elite 16 GB DDR4 2666MHz
Team Elite 16 GB DDR3 1600MHz
Team Elite 16 GB DDR4 2133MHz
Team Elite 16 GB DDR4 2400MHz
Team Elite 16 GB DDR4 2400MHz
Team Elite 2 GB DDR2 667MHz
Team Elite 2 GB DDR3 1600MHz
Team Elite 2 GB DDR3 1333MHz
Team Elite 2 GB DDR3 1333MHz
Team Elite 32 GB DDR4 2400MHz
Team Elite 32 GB DDR4 2400MHz
Team Elite 32 GB DDR4 2133MHz
Team Elite 32 GB DDR4 2400MHz
Team Elite 4 GB DDR3 1066MHz
Team Elite 4 GB DDR2 800MHz
Team Elite 4 GB DDR4 2400MHz
Team Elite 4 GB DDR3 1600MHz
Team Elite 4 GB DDR4 2133MHz
Team Elite 4 GB DDR3 1066MHz
Team Elite 4 GB DDR3 1600MHz
Team Elite 4 GB DDR3 1333MHz
Team Elite 4 GB DDR3 1333MHz
Team Elite 4 GB DDR3 1333MHz
Team Elite 4 GB DDR2 800MHz
Team Elite 4 GB DDR2 667MHz
Team Elite 4 GB DDR3 1333MHz
Team Elite 64 GB DDR4 3200MHz
Team Elite 8 GB DDR4 2400MHz
Team Elite 8 GB DDR4 2666MHz
Team Elite 8 GB DDR4 2666MHz
Team Elite 8 GB DDR3 1600MHz
Team Elite 8 GB DDR4 2133MHz
Team Elite 8 GB DDR4 2400MHz
Team Elite 8 GB DDR3 1333MHz
Team Elite 8 GB DDR3 1600MHz
Team Elite 8 GB DDR3 1333MHz
Team Elite 8 GB DDR3 1333MHz
Team Elite 8 GB DDR4 2133MHz
